kod_zsj_d,x_min,x_max,y_min,y_max,nazev,popis,kod_zsj,kod_cast_obec,kod_momc,upper_name,area
0076250,16.104988,16.137336,50.089794,50.114477,Šachov,ZSJ-D,007625,007625,576131,Borohrádek,3856250.000000
1665020,14.137232,14.153677,50.513568,50.519988,Litoměřická kotlina,ZSJ-D,166502,409049,565717,Terezín,523244.000000
1749120,14.039332,14.049079,50.634916,50.656413,Pražská ulice,ZSJ-D,174912,409405,567892,Ústí nad Labem,807022.000000
3295330,15.310551,15.331053,49.453518,49.463822,Kocourovy Lhotky,ZSJ-D,329533,404306,547492,Pelhřimov,621267.000000
1232000,15.941716,15.995391,49.563584,49.593065,Vysoké,ZSJ-D,123200,123200,588334,Vysoké,6520887.000000
1143160,18.232840,18.248658,49.800762,49.812724,Starý Zábřeh-střed,ZSJ-D,114316,414069,546135,Ostrava,638085.000000
0293270,13.892297,13.912972,49.057910,49.071157,Mojkov,ZSJ-D,029327,029327,550663,Vlachovo Březí,1010709.000000
1340910,15.070955,15.099204,49.470594,49.494616,Přáslavice,ZSJ-D,134091,134091,548740,Samšín,2942393.000000
1514910,15.495428,15.531586,50.363150,50.385066,Sobčice,ZSJ-D,151491,151491,573477,Sobčice,3639511.000000
0480200,17.203667,17.240136,49.468354,49.493013,Hrdibořice,ZSJ-D,048020,048020,589535,Hrdibořice,3746255.000000
1938950,15.494227,15.525383,49.837878,49.861209,Zvěstovice,ZSJ-D,193895,193895,548626,Zvěstovice,3009372.000000
0853320,14.833556,14.864160,49.771031,49.787016,Litichovice,ZSJ-D,085332,085332,532258,Litichovice,1934347.000000
3057230,17.952475,17.973527,49.451740,49.465618,Křivský potok,ZSJ-D,305723,414816,545058,Valašské Meziříčí,1320959.000000
1197410,14.401109,14.423177,49.875094,49.892684,Chlomek,ZSJ-D,119741,119741,539546,Petrov,1790682.000000
1223010,13.417597,13.433695,49.717876,49.729896,Božkov-průmyslový obvod,ZSJ-D,122301,122297,545988,Plzeň,961409.000000
1157540,14.269975,14.302993,48.671387,48.686096,Malšín,ZSJ-D,115754,115754,536296,Malšín,2188005.000000
1596460,13.526230,13.548072,49.238860,49.247802,K nádraží,ZSJ-D,159646,406210,557153,Sušice,507211.000000
0324410,14.068665,14.096760,49.323880,49.343216,Chlaponice,ZSJ-D,032441,032441,549380,Drhovle,2178622.000000
0415640,14.404363,14.420633,48.927736,48.934883,Černý Dub,ZSJ-D,041564,041564,544493,Homole,484826.000000
1233070,13.428591,13.467415,50.213783,50.246465,Letov,ZSJ-D,123307,123307,566616,Podbořany,4851596.000000
1711740,13.828010,13.887232,50.171530,50.206389,Třtice,ZSJ-D,171174,171174,542512,Třtice,8831238.000000
1437150,18.001061,18.041805,49.374972,49.400075,Holešov,ZSJ-D,143715,143731,544850,Růžďka,4511860.000000
1471920,13.657505,13.695306,50.366660,50.391446,Rvenice,ZSJ-D,147192,147192,566624,Postoloprty,4422157.000000
1072710,13.812440,13.845484,50.072630,50.098872,Nový Dům,ZSJ-D,107271,107271,542181,Nový Dům,3452570.000000
1861800,13.576147,13.613553,49.509699,49.539806,Srby,ZSJ-D,186180,186180,540676,Srby,4486912.000000
0156950,14.459716,14.499357,48.703897,48.722059,Skoronice,ZSJ-D,015695,015695,545449,Bujanov,2556196.000000
0822610,15.018182,15.035536,50.738548,50.752715,Hanychov,ZSJ-D,082261,408662,556904,Liberec,793902.000000
1751700,14.055419,14.081678,50.659254,50.664312,Krásné Březno-Přístavní,ZSJ-D,175170,175269,502081,Ústí nad Labem,669220.000000
0456590,17.250532,17.263944,49.030628,49.044934,Hostějov,ZSJ-D,045659,045659,592196,Hostějov,947282.000000
1545120,16.974413,16.993058,50.177619,50.190798,Malé Vrbno,ZSJ-D,154512,154521,541079,Staré Město,1285101.000000
0651020,14.099715,14.116540,50.129734,50.139982,Výhybka,ZSJ-D,065102,402001,532053,Kladno,700888.000000
0136840,16.891933,16.944858,48.753723,48.810549,Louky,ZSJ-D,013684,412112,584291,Břeclav,9102530.000000
0600460,14.093679,14.118374,50.759397,50.763166,Jílové-střed,ZSJ-D,060046,407658,562564,Jílové,295417.000000
1271750,14.430229,14.441660,50.070166,50.075490,Londýnská,ZSJ-D,127175,490229,500089,Praha,278060.000000
3040000,16.547929,16.559024,49.162522,49.172752,Sevastopolská,ZSJ-D,304000,411906,551091,Brno,414849.000000
1461880,14.849889,14.888040,49.850127,49.881542,Dojetřice,ZSJ-D,146188,146188,534382,Sázava,4515626.000000
0559640,15.406331,15.423774,50.707005,50.718744,Zadní Blansko,ZSJ-D,055964,415090,577162,Jablonec nad Jizerou,995592.000000
3275570,14.615342,14.645754,49.407704,49.419328,U Lužnice,ZSJ-D,327557,066516,552046,Tábor,838701.000000
0978530,13.499601,13.528237,49.020341,49.040243,Filipova Huť,ZSJ-D,097853,097853,542148,Modrava,2690684.000000
1387200,13.823006,13.861264,50.510125,50.532821,Hetov,ZSJ-D,138720,048216,567566,Hrobčice,2955637.000000
1006250,18.246683,18.271114,49.610669,49.633225,Východní Hůrky,ZSJ-D,100625,100609,598551,Palkovice,1847957.000000
0956130,15.181471,15.196198,50.578184,50.590299,Chloumek,ZSJ-D,095613,095613,577316,Mírová pod Kozákovem,784664.000000
1377310,15.254804,15.273382,49.077561,49.083671,Nový Svět,ZSJ-D,137731,137731,546097,Český Rudolec,451308.000000
0706370,14.942134,14.965379,50.189272,50.200813,Lány,ZSJ-D,070637,070637,537331,Kostomlaty nad Labem,1277767.000000
0284100,15.946013,15.988772,50.364214,50.391538,Dolany,ZSJ-D,028410,028410,574015,Dolany,5256154.000000
0087880,15.132384,15.150325,49.345484,49.356669,Nová Ves,ZSJ-D,008788,008788,547581,Božejov,915987.000000
0228454,14.984044,14.996251,50.655075,50.668245,Český Dub díl 4,ZSJ-D,022845,408352,563960,Český Dub,741403.000000
1379280,14.588326,14.615297,49.439170,49.460334,Balkova Lhota,ZSJ-D,137928,137928,563251,Balkova Lhota,2824641.000000
3240860,15.424155,15.460589,50.139435,50.155633,Krašov-Na Františku,ZSJ-D,324086,409740,570109,Chlumec nad Cidlinou,1944188.000000
1866780,18.114698,18.137097,49.807117,49.813908,Mexiko I,ZSJ-D,186678,186686,500291,Vřesina,634548.000000
3130090,16.646020,16.664128,49.284340,49.302561,K Útěchovu,ZSJ-D,313009,411540,581291,Adamov,1329539.000000
3000712,15.022352,15.043678,49.819277,49.830621,Nechyba díl 2,ZSJ-D,300071,415227,534609,Zbizuby,876561.000000
0613012,14.953665,14.974248,50.562253,50.575798,Mohelnice nad Jizerou díl 2,ZSJ-D,061301,402834,565822,Mohelnice nad Jizerou,581310.000000
0457050,16.757818,16.801809,49.105865,49.133116,Hostěrádky-Rešov,ZSJ-D,045705,045705,593052,Hostěrádky-Rešov,4657400.000000
1614710,14.649450,14.670805,49.950137,49.964725,Svojšovice,ZSJ-D,161471,161471,538809,Strančice,1202080.000000
0695820,16.328312,16.337733,49.531592,49.541258,Kobylnice,ZSJ-D,069582,069582,595861,Koroužné,435961.000000
1337101,12.879352,12.927081,49.649943,49.671381,Prostiboř díl 1,ZSJ-D,133710,133710,541486,Prostiboř,4459560.000000
3282780,15.519893,15.535264,50.479136,50.491930,Štikovská,ZSJ-D,328278,410276,573248,Nová Paka,483670.000000
0262710,14.486643,14.518490,49.603024,49.620454,Bolechovice,ZSJ-D,026271,026271,530573,Sedlec-Prčice,2323284.000000
0234420,14.576490,14.603758,49.995521,50.016349,Čestlice,ZSJ-D,023442,023442,538141,Čestlice,2250292.000000
0141500,14.530369,14.562892,50.451302,50.471212,Šemanovice,ZSJ-D,014150,014150,534901,Kokořín,3883058.000000
0743570,13.688889,13.722460,49.206934,49.235064,Vojnice,ZSJ-D,074357,074357,551961,Volenice,4317305.000000
1851910,14.903440,14.957679,49.643611,49.674849,Vracovice,ZSJ-D,185191,185191,530913,Vracovice,9103747.000000
1089950,14.387999,14.428787,50.219844,50.260637,Odolena Voda,ZSJ-D,108995,108995,538574,Odolena Voda,7252304.000000
3003060,13.063919,13.112251,49.602158,49.628969,Nový Dvůr,ZSJ-D,300306,041556,553654,Holýšov,5480587.000000
1597430,13.470254,13.502578,49.198082,49.219904,Volšovy,ZSJ-D,159743,159743,557153,Sušice,3488298.000000
1483340,15.370689,15.428707,50.219011,50.247289,Skochovice,ZSJ-D,148334,148334,570508,Nový Bydžov,8640522.000000
1921390,13.930889,13.977863,48.945397,48.967250,Blažejovice,ZSJ-D,192139,192139,550701,Zbytiny,3454922.000000
1472310,14.159415,14.197546,49.274655,49.299606,Semice,ZSJ-D,147231,147231,549240,Písek,3354709.000000
0666810,15.306366,15.337066,49.889196,49.919286,Kluky,ZSJ-D,066681,066681,534137,Kluky,3018632.000000
1987060,16.769421,16.801672,49.973020,49.984451,Březenský Dvůr,ZSJ-D,198706,414697,541168,Štíty,1506757.000000
3015230,14.015083,14.031761,49.028339,49.038388,Městská Lhotka,ZSJ-D,301523,301523,550094,Prachatice,632858.000000
1498110,17.056215,17.125354,49.552658,49.578329,Slatinice,ZSJ-D,149811,149811,505111,Slatinice,7474784.000000
1836360,14.893146,14.919074,49.362290,49.372591,Svatá Anna,ZSJ-D,183636,183636,563447,Vlčeves,909683.000000
0808880,14.138119,14.170040,48.980626,49.013915,Lhenice,ZSJ-D,080888,080888,550361,Lhenice,6131154.000000
0043240,13.770964,13.792726,50.563334,50.582107,Elektrárna Ledvice,ZSJ-D,004324,004341,567451,Bílina,1499822.000000
1359250,14.327006,14.343792,48.726222,48.750744,Všeměry,ZSJ-D,135925,135925,545724,Přídolí,1511616.000000
3045730,16.841990,16.864727,49.141586,49.162560,Kozí hory,ZSJ-D,304573,412732,593583,Slavkov u Brna,2424145.000000
0310460,12.816379,12.848156,50.166852,50.183652,Cihelny,ZSJ-D,031046,031046,554961,Karlovy Vary,1759733.000000
0992101,16.295617,16.326998,49.047166,49.067811,Obora-Křižák díl 1,ZSJ-D,099210,412783,594482,Moravský Krumlov,3002822.000000
3062070,14.354581,14.361146,50.025861,50.034923,Holyně-východ,ZSJ-D,306207,400289,500143,Praha,187528.000000
1291780,14.374427,14.399014,50.018492,50.031318,Chuchelský háj,ZSJ-D,129178,129186,547115,Praha,890906.000000
0816710,15.195308,15.245141,50.358195,50.387151,Libáň,ZSJ-D,081671,081671,573108,Libáň,6099451.000000
0921260,15.191429,15.218288,49.632131,49.650905,Martinice u Dolních Kralovic,ZSJ-D,092126,092126,529648,Dolní Kralovice,2584670.000000
1860230,18.007763,18.026154,49.970222,49.995982,Vrbka,ZSJ-D,186023,186023,510297,Služovice,2495176.000000
0921850,14.654593,14.690636,50.786363,50.803430,Mařeničky,ZSJ-D,092185,092185,561827,Mařenice,2275552.000000
0363740,15.236708,15.270588,49.699497,49.716195,Obrvaň,ZSJ-D,036374,036374,568988,Ledeč nad Sázavou,2588711.000000
1475080,14.701872,14.746191,49.881481,49.902172,Senohraby,ZSJ-D,147508,147508,538752,Senohraby,3436287.000000
1772530,16.709729,16.734724,49.381958,49.397711,Suchdol,ZSJ-D,177253,177253,582603,Vavřinec,1779980.000000
3102210,14.400850,14.418646,50.994372,51.007503,Partyzánský vrch,ZSJ-D,310221,407798,562858,Šluknov,920367.000000
0951410,17.791172,17.852086,49.944047,49.962242,Milostovice,ZSJ-D,095141,095141,555436,Opava,5141958.000000
0002810,15.260655,15.300198,50.756361,50.770870,Albrechtice v Jizerských horách,ZSJ-D,000281,000281,563528,Albrechtice v Jizerských horách,1686943.000000
1121270,16.298303,16.334225,50.003287,50.021052,Kaliště,ZSJ-D,112127,112127,580716,Orlické Podhůří,2198250.000000
0355720,17.659591,17.674178,49.214174,49.223875,Domovy mládeže,ZSJ-D,035572,412244,585068,Zlín,767499.000000
1829740,14.939954,14.990804,50.830103,50.852795,Dolní Vítkov,ZSJ-D,182974,182974,564117,Chrastava,4837702.000000
1490470,16.485132,16.521510,49.902741,49.946411,Skuhrov,ZSJ-D,149047,149047,580031,Česká Třebová,7202404.000000
1164910,15.023897,15.047179,49.139891,49.150711,Jitka,ZSJ-D,116491,116505,545881,Jindřichův Hradec,1274350.000000
1321280,14.476867,14.494468,50.056602,50.062808,Trnkov,ZSJ-D,132128,490253,500224,Praha,394050.000000
1970760,14.494048,14.532064,49.193287,49.214661,Žimutice,ZSJ-D,197076,197076,545384,Žimutice,3839051.000000
0589390,17.886194,17.909985,49.619110,49.631961,Dolní Mlýn,ZSJ-D,058939,058955,599468,Jeseník nad Odrou,1302785.000000
0432650,14.927023,14.981696,49.581945,49.610373,Horní Lhota,ZSJ-D,043265,043265,530212,Načeradec,6429250.000000
0264760,17.145879,17.192901,49.830917,49.857565,Plinkout,ZSJ-D,026476,026476,501476,Dlouhá Loučka,6211398.000000
0208691,15.273525,15.285815,49.818876,49.824527,Chvalov díl 1,ZSJ-D,020869,020869,534021,Červené Janovice,199343.000000
1049490,18.244542,18.279217,49.743254,49.769966,Nová Bělá-Mitrovice,ZSJ-D,104949,414182,554219,Ostrava,1647849.000000
0236800,15.336805,15.365562,49.742945,49.759300,Hroznětín,ZSJ-D,023680,023680,568520,Číhošť,2242038.000000
0174000,15.444943,15.494676,49.351443,49.381017,Cejle,ZSJ-D,017400,017400,586978,Cejle,6291459.000000
0937770,15.182104,15.236422,49.327756,49.354345,Mezná,ZSJ-D,093777,093777,529834,Mezná,6067229.000000
0438420,16.448066,16.499382,49.573650,49.599935,Horní Poříčí,ZSJ-D,043842,043842,581631,Horní Poříčí,5051770.000000
0548520,15.276877,15.309085,50.609122,50.622283,Slap,ZSJ-D,054852,054836,577154,Chuchelna,2098915.000000
0126110,16.247704,16.275363,50.240510,50.255239,Svinecký Dvůr,ZSJ-D,012611,012629,576778,Skuhrov nad Bělou,1844975.000000
0788830,13.752483,13.781923,50.607839,50.632258,Lahošť,ZSJ-D,078883,078883,567647,Lahošť,3044037.000000
0248810,14.614348,14.656074,49.264319,49.287694,Debrník,ZSJ-D,024881,024881,552321,Hlavatce,4829991.000000
1676140,13.994908,14.028088,49.894055,49.916853,Lounín,ZSJ-D,167614,167614,531855,Tmaň,2984560.000000
0999880,16.716973,16.756036,49.030743,49.069314,Moutnice,ZSJ-D,099988,099988,583448,Moutnice,7140334.000000
3109720,15.061362,15.072942,50.748060,50.754136,Rochlice-střed,ZSJ-D,310972,408646,556904,Liberec,355643.000000
1700540,14.340961,14.352972,49.642970,49.651721,Štíleček,ZSJ-D,170054,170119,541281,Sedlčany,251576.000000
3126900,15.904235,15.929661,50.552859,50.560340,Kryblický les,ZSJ-D,312690,169048,579025,Trutnov,651682.000000
1647040,14.651465,14.663941,49.407756,49.417031,Tábor-Staré město,ZSJ-D,164704,405060,552046,Tábor,449439.000000
0677410,15.525473,15.555243,49.518511,49.547968,Kochánov,ZSJ-D,067741,067741,548529,Kochánov,3066912.000000
1789850,18.319756,18.342728,49.344602,49.359447,Tísňavy I,ZSJ-D,178985,179019,545163,Velké Karlovice,1141449.000000
0301800,15.721121,15.748589,49.311371,49.337855,Dolní Smrčné,ZSJ-D,030180,030180,586943,Brtnice,2854964.000000
1960110,16.973831,17.029817,48.995797,49.025197,Želetice,ZSJ-D,196011,196011,586811,Želetice,6100134.000000
1428830,16.253413,16.273404,49.471213,49.483242,Josefov,ZSJ-D,142883,142883,596655,Rožná,717900.000000
0379580,15.536150,15.554343,49.611055,49.622006,Perknov II,ZSJ-D,037958,409472,568414,Havlíčkův Brod,801854.000000
3055530,17.720778,17.733981,49.560543,49.572081,Újezd,ZSJ-D,305553,414352,513750,Hranice,530909.000000
0060500,17.046904,17.091649,49.203954,49.228516,Pavlovice,ZSJ-D,006050,006050,592901,Bohdalice-Pavlovice,3918516.000000
0032040,14.106494,14.144369,50.254809,50.275870,Beřovice,ZSJ-D,003204,003204,532088,Beřovice,3530536.000000
0343210,16.295605,16.336303,49.946354,49.959443,Džbánov,ZSJ-D,034321,034321,581143,Voděrady,2610793.000000
1491010,16.281422,16.309577,50.217436,50.235582,Skuhrov nad Bělou,ZSJ-D,149101,149101,576778,Skuhrov nad Bělou,1389649.000000
0869671,15.045499,15.074198,50.268632,50.292069,Studečky díl 1,ZSJ-D,086967,086967,537446,Loučeň,2380948.000000
0884710,16.860736,16.890939,49.650081,49.668343,Milkov,ZSJ-D,088471,088471,589705,Ludmírov,1888826.000000
0502530,16.897509,16.927102,49.604865,49.623501,Klužínek,ZSJ-D,050253,050253,589560,Hvozd,3011003.000000
0950440,17.045780,17.079031,49.152870,49.178008,Milonice,ZSJ-D,095044,095044,593338,Milonice,3575027.000000
0278550,13.072499,13.089705,49.366999,49.384592,Dobříkov,ZSJ-D,027855,027855,553786,Kdyně,1286905.000000
0373030,13.432924,13.457608,49.175910,49.194926,Chlum,ZSJ-D,037303,037303,556181,Hartmanice,1438459.000000
1752510,14.047010,14.065045,50.625698,50.642801,Střekov-lázně,ZSJ-D,175251,409448,502316,Ústí nad Labem,1148250.000000
1046470,13.905647,13.933903,49.142142,49.157025,Račí,ZSJ-D,104647,104647,551970,Volyně,1687837.000000
1896930,12.728165,12.755952,49.961654,49.977879,Zádub,ZSJ-D,189693,189693,539431,Zádub-Závišín,1844878.000000
0812810,15.239718,15.273500,49.560374,49.573638,Miletín,ZSJ-D,081281,081281,549215,Želiv,1600588.000000
1085290,14.050362,14.083836,49.701190,49.720134,Občov,ZSJ-D,108529,108529,513571,Občov,2908107.000000
1968010,13.638811,13.693539,50.447196,50.465010,Kamenná Voda,ZSJ-D,196801,001252,567043,Bečov,3594057.000000
1105660,17.248377,17.276600,49.609698,49.636028,Hádky,ZSJ-D,110566,110574,500496,Olomouc,2518748.000000
1705420,13.553363,13.594870,50.505153,50.542988,Třebušice,ZSJ-D,170542,068896,567027,Most,5087542.000000
1158350,12.947208,12.967625,50.313628,50.330716,U Škodovky,ZSJ-D,115835,115851,555428,Ostrov,1711531.000000
1917790,13.145968,13.191145,50.009723,50.043748,Domašín,ZSJ-D,191779,191779,555622,Štědrá,4617349.000000
1829580,12.666810,12.699179,50.139113,50.156008,Novina,ZSJ-D,182958,182958,560286,Sokolov,1851620.000000
0395781,16.091739,16.107401,49.840181,49.858693,Střítež díl 1,ZSJ-D,039578,410187,571407,Hluboká,1103567.000000
0941452,17.029947,17.073489,48.815030,48.838866,Mikulčice díl 2,ZSJ-D,094145,094153,586374,Mikulčice,3077925.000000
0376480,18.409101,18.425942,49.777740,49.788848,U koupaliště,ZSJ-D,037648,413496,555088,Havířov,455273.000000
0158650,14.086568,14.110170,49.562197,49.573838,Sedlečko,ZSJ-D,015865,015865,564664,Bukovany,1264659.000000
1516110,14.220524,14.237945,50.552874,50.572634,Dolní Nezly,ZSJ-D,151611,151611,565121,Liběšice,1428284.000000
0818170,14.342586,14.362378,50.185538,50.200214,Chýnov,ZSJ-D,081817,081833,539414,Libčice nad Vltavou,1443310.000000
1020670,14.496847,14.524534,48.928538,48.941511,Doubravice,ZSJ-D,102067,102067,535664,Doubravice,1820123.000000
1196440,15.040201,15.070643,50.658447,50.677699,Petrašovice,ZSJ-D,119644,119644,563901,Bílá,3272614.000000
3175600,14.627388,14.667121,50.025409,50.049362,U Markéty,ZSJ-D,317560,072621,538388,Praha,2930761.000000
0182790,14.819133,14.858979,49.813744,49.831706,Čakov,ZSJ-D,018279,018279,529478,Čakov,2341537.000000
1871191,14.960060,14.983880,50.622000,50.648214,Březová díl 1,ZSJ-D,187119,187119,564532,Všelibice,2424032.000000
1862361,15.443554,15.491021,49.904373,49.927750,Vrdy díl 1,ZSJ-D,186236,186236,534587,Vrdy,5468354.000000
0842710,17.585136,17.607004,49.504005,49.519559,Podhůra,ZSJ-D,084271,414476,514705,Lipník nad Bečvou,1486707.000000
1733630,16.943307,16.987229,49.015051,49.036316,Janův Dvůr,ZSJ-D,173363,173371,586692,Uhřice,3815860.000000
1932080,15.046123,15.080420,49.415930,49.435163,Zlátenka,ZSJ-D,193208,193208,598666,Zlátenka,2353987.000000
1476482,14.983301,15.021205,50.574363,50.604107,Sezemice díl 2,ZSJ-D,147648,147648,599573,Sezemice,4266427.000000
0207960,16.764700,16.813835,50.047111,50.074458,Horní Orlice,ZSJ-D,020796,020796,580015,Červená Voda,6625783.000000
0497510,18.094903,18.114093,49.283030,49.305007,Hrachoveček,ZSJ-D,049751,049760,542784,Huslenky,1658062.000000
0025690,15.848774,15.881086,49.291750,49.311295,Benetice,ZSJ-D,002569,002569,590304,Benetice,3240487.000000
1438120,15.318030,15.349243,50.536385,50.552209,Skuhrov,ZSJ-D,143812,143812,577308,Lomnice nad Popelkou,1356578.000000
0747130,17.683091,17.697047,50.081595,50.086697,Československé armády,ZSJ-D,074713,413071,597520,Krnov,324400.000000
3142510,17.473541,17.492478,49.314753,49.322293,Holešovská,ZSJ-D,314251,412457,588491,Hulín,520971.000000
0581310,15.565708,15.597636,50.000998,50.011918,Loděnice,ZSJ-D,058131,058131,575127,Jedousov,1190091.000000
0505040,15.031215,15.061843,49.743260,49.754779,Čížov,ZSJ-D,050504,050504,534081,Chabeřice,1280151.000000
0102270,16.567997,16.574968,49.193622,49.200604,Kamenomlýnská,ZSJ-D,010227,490385,550973,Brno,225542.000000
0132180,17.466785,17.486659,49.987401,50.014081,Průmyslový obvod,ZSJ-D,013218,413046,597180,Bruntál,2669859.000000
0530660,15.209354,15.236092,50.270220,50.294825,Břístev,ZSJ-D,053066,053066,537225,Chotěšice,2457087.000000
0886500,14.623360,14.654439,50.499934,50.513076,Týn,ZSJ-D,088650,088650,514161,Luka,1493603.000000
